week,gameId,playId,offenseTeam,defenseTeam,line_set_frame,motion_start_frame,ball_snap_frame,motion_player_nflId,motion_duration_frames,motion_distance,num_defenders_moved_gt
5,2022100905,611,NE,DET,51,46,64,48097,18,1.7778199076443177,3
5,2022100905,655,NE,DET,5,30,90,48097,60,18.771347621950348,6
5,2022100905,721,NE,DET,21,26,93,43324,67,11.621454689786152,2
5,2022100905,761,NE,DET,53,68,120,45185,52,12.853660721108431,4
5,2022100905,860,DET,NE,36,81,91,43584,10,4.394753759048073,0
5,2022100905,886,DET,NE,58,60,93,47791,33,6.319002291031951,4
5,2022100905,907,DET,NE,36,92,100,48680,8,4.2600617074608795,1
5,2022100905,928,DET,NE,45,54,143,53959,89,7.0100257979855805,6
5,2022100905,971,DET,NE,50,58,154,53541,96,9.124103959275917,8
5,2022100905,1032,NE,DET,85,99,178,43324,79,10.38200622713796,2
5,2022100905,1056,NE,DET,47,67,109,43324,42,5.90251836676098,1
5,2022100905,1115,NE,DET,63,73,87,42363,14,8.138740259509152,1
5,2022100905,1179,DET,NE,20,41,121,53959,80,7.83779613890423,7
5,2022100905,1200,DET,NE,45,49,116,47791,67,7.368213698636462,4
5,2022100905,1232,DET,NE,51,69,103,47791,34,8.076236560712388,2
5,2022100905,1278,DET,NE,34,40,98,54642,58,8.195022123875205,8
5,2022100905,1299,DET,NE,55,62,109,47791,47,7.93501361825835,4
5,2022100905,1320,DET,NE,43,51,168,47791,117,8.210617041458809,5
5,2022100905,1409,DET,NE,40,77,103,48680,26,6.271815650198726,3
5,2022100905,1430,DET,NE,57,60,120,47791,60,10.944251595735437,4
5,2022100905,1451,DET,NE,48,120,168,48680,48,15.761007209297386,2
5,2022100905,1516,NE,DET,60,81,82,53549,1,0.5108815909777936,0
5,2022100905,1804,NE,DET,27,72,111,48541,39,10.639218535380254,2
5,2022100905,2027,DET,NE,9,25,73,53959,48,4.856708414141667,4
5,2022100905,2051,DET,NE,30,7,59,54642,52,7.768969035666283,4
5,2022100905,2072,DET,NE,39,81,146,48680,65,4.902246436856494,2
5,2022100905,2142,DET,NE,60,72,115,47791,43,7.1156081631617,5
5,2022100905,2209,NE,DET,6,43,72,48097,29,11.640829707329178,2
5,2022100905,2233,NE,DET,94,111,157,45185,46,7.8311494005006095,3
5,2022100905,2261,NE,DET,72,86,147,43324,61,17.130379734711333,4
5,2022100905,2309,NE,DET,68,94,149,53549,55,15.936484200470689,4
5,2022100905,2357,NE,DET,12,10,73,43324,63,9.834667172718742,3
5,2022100905,2378,NE,DET,59,73,133,45185,60,20.74300580777948,6
5,2022100905,2445,DET,NE,6,7,72,47791,65,8.71550344488931,4
5,2022100905,2629,DET,NE,50,81,100,48680,19,13.088668309434981,2
5,2022100905,2653,DET,NE,40,47,117,44930,70,18.809180134248432,7
5,2022100905,2736,DET,NE,77,101,106,43584,5,1.7379034226499464,0
5,2022100905,2919,NE,DET,63,73,130,48097,57,18.212003355214577,4
5,2022100905,2975,DET,NE,36,14,125,46320,111,7.341042291633665,5
5,2022100905,3026,DET,NE,43,84,87,47791,3,1.2403645866602397,0
5,2022100905,3048,DET,NE,53,49,132,47791,83,6.06762571484386,3
5,2022100905,3117,NE,DET,26,59,105,48097,46,2.317961735093177,0
5,2022100905,3138,NE,DET,58,79,150,48097,71,17.207068101217878,1
5,2022100905,3162,NE,DET,63,67,119,48097,52,14.525432692967698,4
5,2022100905,3209,NE,DET,44,59,107,43324,48,8.091455371265841,3
5,2022100905,3385,DET,NE,50,64,92,48680,28,4.8744158904753245,2
5,2022100905,3407,DET,NE,44,47,89,47791,42,7.488324799741477,2
5,2022100906,65,NO,SEA,66,96,110,44009,14,5.802825776189035,2
5,2022100906,86,NO,SEA,58,98,108,48415,10,5.4644177671903424,1
5,2022100906,669,SEA,NO,47,69,76,42412,7,4.0095134607677405,2
5,2022100906,870,NO,SEA,56,84,113,45244,29,13.163339834673245,2
5,2022100906,891,NO,SEA,62,87,111,46160,24,6.0920788380510595,3
5,2022100906,1271,NO,SEA,43,77,119,54476,42,20.389193867259895,2
5,2022100906,1710,SEA,NO,78,94,116,47803,22,0.5531022071901432,2
5,2022100906,2227,SEA,NO,76,102,126,42412,24,16.320988864479972,4
5,2022100906,2298,NO,SEA,51,104,125,45244,21,10.790371210901906,3
5,2022100906,2522,SEA,NO,59,114,122,52541,8,5.021540867497353,1
5,2022100906,2784,NO,SEA,45,86,95,46542,9,4.583157864455082,1
5,2022100906,3351,NO,SEA,58,87,93,44009,6,2.5311872293387094,0
5,2022100906,3376,NO,SEA,53,139,153,44009,14,9.191997024303799,1
5,2022100906,3748,NO,SEA,63,105,146,46160,41,21.484679794552463,3
5,2022100906,3887,NO,SEA,52,93,118,45244,25,12.1464327256193,2
5,2022100906,4180,SEA,NO,64,136,145,47803,9,4.728322661118884,0
5,2022100906,4239,NO,SEA,41,95,115,52942,20,9.401979659776487,2
5,2022100906,4323,NO,SEA,46,112,126,44009,14,5.944454804645781,0
5,2022100907,2231,MIA,NYJ,6,47,51,46671,4,2.6565394583428805,0
5,2022100907,2252,MIA,NYJ,65,134,137,43454,3,2.361399620362574,0
5,2022100907,2273,MIA,NYJ,15,26,55,46192,29,2.710355967808713,2
5,2022100907,2511,NYJ,MIA,24,27,48,46279,21,4.326681987956761,1
5,2022100907,2611,MIA,NYJ,20,65,82,46192,17,3.4836114100038644,2
5,2022100907,2641,MIA,NYJ,20,77,81,45900,4,2.871563896430512,0
5,2022100907,2710,NYJ,MIA,12,50,114,54501,64,14.905302332072809,2
5,2022100907,2780,NYJ,MIA,6,53,55,48657,2,1.3563055230787173,0
5,2022100907,2806,NYJ,MIA,6,53,60,54475,7,4.002114745197886,2
5,2022100907,2871,MIA,NYJ,47,83,89,48233,6,3.3809787617865066,0
5,2022100907,2911,MIA,NYJ,16,78,81,43454,3,2.2505332385522157,0
5,2022100907,2966,MIA,NYJ,11,57,84,46277,27,13.758732093173517,1
5,2022100907,3032,MIA,NYJ,18,80,86,42718,6,4.1422714188040555,2
5,2022100907,3190,NYJ,MIA,40,63,69,54475,6,4.270992550098494,1
5,2022100907,3546,NYJ,MIA,27,59,66,44817,7,2.139841392520853,1
5,2022100907,3665,MIA,NYJ,10,44,65,53435,21,10.934257202848777,4
5,2022100907,3689,MIA,NYJ,22,71,108,53435,37,14.869505460255143,6
5,2022100908,63,TB,ATL,65,67,117,44896,50,13.158609331791311,4
5,2022100908,106,TB,ATL,62,77,109,44896,32,13.11490838627963,2
5,2022100908,149,TB,ATL,64,95,111,44896,16,3.6830260033617352,1
5,2022100908,242,ATL,TB,43,141,151,41808,10,4.348372975643347,1
5,2022100908,390,TB,ATL,35,68,84,44896,16,3.775422407043685,2
5,2022100908,411,TB,ATL,53,130,161,44896,31,15.966101761696484,1
5,2022100908,435,TB,ATL,40,70,71,44816,1,0.40792156108742245,0
5,2022100908,480,TB,ATL,67,84,114,54556,30,10.943948484292676,2
5,2022100908,598,TB,ATL,35,51,67,41233,16,5.695529366719386,0
5,2022100908,619,ATL,TB,23,58,75,46992,17,9.737633025789444,1
5,2022100908,683,ATL,TB,38,134,136,48723,2,0.4465034166583055,0
5,2022100908,725,ATL,TB,50,138,156,48374,18,10.046221743907937,1
5,2022100908,1156,TB,ATL,54,69,85,44896,16,2.74526317514779,2
5,2022100908,1233,ATL,TB,50,176,183,41808,7,2.6625005545127256,0
5,2022100908,1301,ATL,TB,46,128,138,48374,10,4.776605976149394,1
5,2022100908,1440,TB,ATL,39,52,120,46263,68,15.249909683242963,4
5,2022100908,1721,TB,ATL,49,71,99,44896,28,12.573595795225891,3
5,2022100908,2160,ATL,TB,37,74,88,46992,14,8.051121230982478,1
5,2022100908,2392,TB,ATL,56,91,94,47991,3,1.120848270910723,0
5,2022100908,2534,TB,ATL,18,42,98,44896,56,17.411880365731314,3
5,2022100908,2724,ATL,TB,37,132,141,48723,9,4.101891804368401,1
5,2022100908,2968,ATL,TB,9,54,55,48374,1,0.4373785545725802,0
5,2022100908,3029,ATL,TB,45,103,115,48374,12,5.807978161662507,1
5,2022100908,3124,TB,ATL,20,27,57,46263,30,12.857478292209224,1
5,2022100908,3474,ATL,TB,38,211,227,46992,16,8.51874462051003,2
5,2022100908,3614,ATL,TB,34,125,141,46992,16,10.943875453059484,2
5,2022100908,3635,ATL,TB,62,100,119,46992,19,10.36259391478257,3
5,2022100908,3680,ATL,TB,69,110,131,54616,21,10.988421351272343,4
5,2022100908,3809,TB,ATL,63,79,105,44896,26,12.55865771933444,4
5,2022100908,3830,TB,ATL,48,81,114,44896,33,13.081526787760232,1
5,2022100908,3996,TB,ATL,54,66,98,46263,32,12.860150266744279,4
5,2022100908,4017,TB,ATL,70,115,144,46263,29,11.552658044552958,2
5,2022100909,75,TEN,WAS,66,89,108,46506,19,13.273977724893607,2
5,2022100909,694,TEN,WAS,60,87,91,43334,4,2.0873339683024437,0
5,2022100909,1364,WAS,TEN,57,95,116,53511,21,12.206025685195772,4
5,2022100909,1483,TEN,WAS,46,88,92,39989,4,1.94336869756036,0
5,2022100909,1624,TEN,WAS,68,99,114,45280,15,9.027436927260581,1
5,2022100909,1743,TEN,WAS,2,52,61,39989,9,5.583780636136458,1
5,2022100909,1845,TEN,WAS,35,100,108,53074,8,4.366745784976145,2
5,2022100909,2200,WAS,TEN,76,100,107,44852,7,4.067935863910926,0
5,2022100909,2364,WAS,TEN,50,109,114,44852,5,2.093520595984467,0
5,2022100909,2462,WAS,TEN,55,103,110,44852,7,3.314349044309041,1
5,2022100909,2883,WAS,TEN,9,42,50,44852,8,4.567890462285572,1
5,2022100909,2945,TEN,WAS,24,56,75,45280,19,10.776491519656513,2
5,2022100909,3447,WAS,TEN,59,88,123,44852,35,14.644838779287129,4
5,2022100909,3507,WAS,TEN,72,95,109,46362,14,7.751692950294961,3
5,2022100910,155,SF,CAR,44,70,85,52433,15,2.8095489272334753,0
5,2022100910,379,SF,CAR,53,90,100,52433,10,5.302475741427147,1
5,2022100910,400,SF,CAR,47,92,96,40078,4,1.9188620906147102,0
5,2022100910,1249,CAR,SF,66,117,125,46093,8,4.965958229938564,1
5,2022100910,2153,CAR,SF,80,91,98,44820,7,3.0394269070510616,0
5,2022100910,2481,SF,CAR,47,83,88,52433,5,2.552309225443267,0
5,2022100910,2746,CAR,SF,51,110,121,46093,11,7.299661125390986,2
5,2022100910,2834,CAR,SF,98,128,130,44820,2,1.1204373097975084,0
5,2022100910,3080,SF,CAR,51,68,88,46256,20,13.343271302794964,1
5,2022100911,106,ARI,PHI,13,53,77,53478,24,11.302091168157023,3
5,2022100911,385,PHI,ARI,82,117,134,46118,17,3.8444663189098103,1
5,2022100911,591,ARI,PHI,6,38,70,53478,32,19.767781976591323,4
5,2022100911,612,ARI,PHI,35,56,65,53478,9,2.926688450007509,0
5,2022100911,820,PHI,ARI,81,93,147,53439,54,14.68497200118045,3
5,2022100911,890,PHI,ARI,25,44,62,47834,18,12.494363431669674,3
5,2022100911,1012,PHI,ARI,49,95,130,47834,35,18.88340627848929,5
5,2022100911,1350,PHI,ARI,56,121,139,53439,18,11.887408188005534,3
5,2022100911,1682,PHI,ARI,5,51,76,52608,25,16.74249687642435,4
5,2022100911,1914,ARI,PHI,68,95,127,44917,32,1.7948393304918846,3
5,2022100911,2075,ARI,PHI,65,89,95,39983,6,1.4352354584340552,0
5,2022100911,2308,PHI,ARI,17,48,68,47834,20,13.406934718829882,2
5,2022100911,2513,PHI,ARI,76,121,156,53579,35,0.8485292626730112,2
5,2022100911,2632,ARI,PHI,41,72,115,47808,43,19.208171641145743,3
5,2022100911,3217,ARI,PHI,25,36,50,53478,14,4.093555487723852,1
5,2022100911,3339,ARI,PHI,29,48,54,47808,6,3.85146816445957,1
5,2022100911,3434,PHI,ARI,89,124,132,47836,8,4.290987394951356,1
5,2022100911,3800,ARI,PHI,11,57,71,53478,14,8.983870321378362,1
5,2022100912,103,LA,DAL,46,81,140,44881,59,9.43311790749604,2
5,2022100912,209,LA,DAL,67,126,135,46830,9,5.258506360972814,0
5,2022100912,230,LA,DAL,73,126,145,52460,19,4.423591205356854,2
5,2022100912,251,LA,DAL,68,86,181,44881,95,9.16366640379914,1
5,2022100912,275,LA,DAL,66,148,169,43399,21,8.341164619924871,1
5,2022100912,331,LA,DAL,55,96,111,43399,15,5.56923091082087,2
5,2022100912,717,DAL,LA,74,103,111,47911,8,5.443402109991486,0
5,2022100912,741,DAL,LA,72,78,92,55157,14,6.1700528121503675,2
5,2022100912,762,DAL,LA,97,115,123,47911,8,3.3101970647477996,1
5,2022100912,783,DAL,LA,78,116,131,52425,15,10.034127949248333,3
5,2022100912,908,LA,DAL,68,131,135,44881,4,2.234699103045748,0
5,2022100912,969,LA,DAL,52,119,126,53678,7,3.9380822854971544,1
5,2022100912,990,LA,DAL,61,121,131,44881,10,5.5323352249843625,1
5,2022100912,1167,LA,DAL,69,134,138,44881,4,1.9025543370220275,0
5,2022100912,1193,LA,DAL,75,114,131,53486,17,12.302041400696687,3
5,2022100912,1222,LA,DAL,56,76,132,53678,56,14.594068594783016,1
5,2022100912,1278,DAL,LA,76,110,120,55157,10,2.4217789884733247,0
5,2022100912,1386,LA,DAL,62,72,169,53678,97,9.762454790232612,5
5,2022100912,1407,LA,DAL,77,97,175,44881,78,10.074922915394614,0
5,2022100912,1570,DAL,LA,76,143,144,52425,1,0.19416487838948202,0
5,2022100912,1611,LA,DAL,60,112,127,53486,15,10.84056332256256,2
5,2022100912,1633,LA,DAL,53,128,145,43399,17,6.441862375549927,3
5,2022100912,1703,LA,DAL,55,116,143,43399,27,8.401038210158646,3
5,2022100912,1756,LA,DAL,60,72,139,53678,67,13.016172892672174,3
5,2022100912,1833,LA,DAL,76,157,162,44881,5,3.643940322296686,2
5,2022100912,1936,DAL,LA,79,85,157,47911,72,10.909811496130013,6
5,2022100912,2002,DAL,LA,76,123,168,52425,45,16.56992872922819,3
5,2022100912,2045,DAL,LA,48,106,131,47911,25,10.171009775174376,1
5,2022100912,2211,DAL,LA,76,149,182,52425,33,3.8601122514371045,1
5,2022100912,2307,LA,DAL,80,130,136,47853,6,4.010153185962332,0
5,2022100912,2331,LA,DAL,61,120,137,43399,17,5.778482525121646,1
5,2022100912,2379,LA,DAL,70,109,119,46830,10,5.286496770264722,1
5,2022100912,2446,LA,DAL,46,104,126,48766,22,8.286700585963736,2
5,2022100912,2537,DAL,LA,71,119,120,55157,1,0.5200961449578334,0
5,2022100912,2649,LA,DAL,74,66,105,43399,39,9.393912651621395,5
5,2022100912,2801,DAL,LA,32,61,140,52425,79,23.411121492580662,4
5,2022100912,2885,LA,DAL,6,27,58,46830,31,8.876395340960425,4
5,2022100912,2936,LA,DAL,61,149,167,43399,18,7.3395015285113345,1
5,2022100912,2988,DAL,LA,64,197,207,52425,10,6.933415775694142,2
5,2022100912,3009,DAL,LA,99,131,138,45052,7,2.0333396274101996,0
5,2022100912,3072,DAL,LA,57,154,165,52425,11,7.390672157901654,2
5,2022100912,3295,LA,DAL,49,94,115,47853,21,14.046835369548429,4
5,2022100913,217,BAL,CIN,64,103,112,52500,9,5.022435228428163,0
5,2022100913,267,BAL,CIN,45,61,66,45268,5,0.180970065405821,0
5,2022100913,368,BAL,CIN,55,92,99,52463,7,3.4765460606572027,0
5,2022100913,438,CIN,BAL,47,132,143,43344,11,7.039550387905008,3
5,2022100913,670,BAL,CIN,88,100,113,52609,13,8.260950299227401,3
5,2022100913,869,BAL,CIN,51,140,148,52609,8,6.151588461967139,0
5,2022100913,922,BAL,CIN,62,55,69,45268,14,1.016659663218103,5
5,2022100913,967,BAL,CIN,72,138,146,52500,8,3.300066860809998,0
5,2022100913,1227,BAL,CIN,36,41,43,45268,2,0.574295038727804,0
5,2022100913,1641,BAL,CIN,58,67,71,43362,4,1.4208243109015657,0
5,2022100913,2180,BAL,CIN,66,160,161,54604,1,0.5315072906367354,0
5,2022100913,2226,BAL,CIN,56,108,110,46155,2,1.0799999999999983,0
5,2022100913,2248,CIN,BAL,10,97,116,53434,19,13.839990378450842,3
5,2022100913,2278,BAL,CIN,35,111,117,52609,6,4.410202693449406,1
5,2022100913,2300,BAL,CIN,55,82,87,52500,5,2.1178269900847986,0
5,2022100913,2914,BAL,CIN,62,91,96,43362,5,2.760594772475855,0
5,2022100913,2989,BAL,CIN,13,100,112,42469,12,4.212620879141441,0
5,2022100913,3165,BAL,CIN,68,99,104,45268,5,1.3775628942292784,0
5,2022100913,3187,BAL,CIN,93,105,108,52609,3,1.2616636490580941,0
5,2022100913,3208,BAL,CIN,58,84,95,54604,11,6.051768841818857,1
5,2022101000,57,LV,KC,61,102,136,44931,34,17.80682211464005,5
5,2022101000,224,KC,LV,88,104,143,44874,39,19.13921509337159,2
5,2022101000,287,LV,KC,78,98,118,47932,20,11.822488327197945,4
5,2022101000,447,KC,LV,57,102,127,47839,25,9.732128540334099,2
5,2022101000,471,KC,LV,50,82,105,40011,23,3.47448459530308,1
5,2022101000,495,KC,LV,30,85,99,47839,14,8.624289540293507,1
5,2022101000,516,KC,LV,56,84,113,40011,29,9.483968161958458,3
5,2022101000,594,KC,LV,63,89,125,44874,36,13.09128661593901,4
5,2022101000,616,KC,LV,42,58,91,44874,33,14.121238316081486,3
5,2022101000,747,LV,KC,49,101,106,41282,5,2.078045889204513,0
5,2022101000,812,LV,KC,61,102,136,47932,34,14.98811056274183,4
5,2022101000,1451,KC,LV,59,89,111,47839,22,9.09899996128389,1
5,2022101000,1475,KC,LV,50,139,141,47839,2,0.8927469836988614,0
5,2022101000,2071,KC,LV,48,71,106,54519,35,15.611877241996625,4
5,2022101000,2155,KC,LV,56,80,106,40011,26,4.214943631197429,1
5,2022101000,2176,KC,LV,74,77,110,44874,33,14.709213439191963,3
5,2022101000,2227,KC,LV,26,75,88,47839,13,7.7997195494648635,1
5,2022101000,2302,KC,LV,67,79,114,40011,35,11.2068256255368,4
5,2022101000,2372,KC,LV,64,97,134,40011,37,10.508807840640676,3
5,2022101000,2588,KC,LV,50,84,110,47839,26,10.636432450650352,2
5,2022101000,2631,KC,LV,57,94,133,47839,39,13.560765211136246,2
5,2022101000,2660,KC,LV,37,81,98,54519,17,7.908731577799935,0
5,2022101000,2688,KC,LV,75,81,114,54519,33,14.641587847333124,4
5,2022101000,2709,KC,LV,48,76,117,44874,41,15.500849443456534,3
5,2022101000,3223,KC,LV,90,147,160,40011,13,6.355946309427617,1
5,2022101000,3436,KC,LV,62,91,92,52440,1,0.6576473218982941,0
5,2022101000,3837,KC,LV,48,91,96,41325,5,3.2356952777971504,1
6,2022101300,54,CHI,WAS,66,77,127,52451,50,14.957525326732803,5
6,2022101300,80,CHI,WAS,53,87,98,54668,11,3.6456017213427336,0
6,2022101300,104,CHI,WAS,51,78,90,54536,12,3.8024582502417275,0
6,2022101300,125,CHI,WAS,48,69,109,47904,40,8.87265553536459,3
6,2022101300,176,CHI,WAS,68,54,108,52451,54,11.36344017946372,3
6,2022101300,198,CHI,WAS,64,87,115,52451,28,6.910389653438648,2
6,2022101300,249,WAS,CHI,22,11,96,44852,85,19.592246073847065,7
6,2022101300,291,WAS,CHI,69,123,153,44852,30,5.190232327713201,3
6,2022101300,342,CHI,WAS,6,20,35,46276,15,6.29499112911736,0
6,2022101300,427,CHI,WAS,57,59,107,52581,48,17.861752658779306,6
6,2022101300,456,CHI,WAS,45,72,83,54536,11,4.121575370842085,0
6,2022101300,477,CHI,WAS,57,73,88,46276,15,5.166743513053181,0
6,2022101300,498,CHI,WAS,51,74,147,52581,73,12.814382412725616,2
6,2022101300,547,CHI,WAS,52,111,119,46276,8,1.7219873383561253,0
6,2022101300,568,CHI,WAS,67,84,95,54536,11,3.112233438293565,1
6,2022101300,589,CHI,WAS,67,70,99,46276,29,4.161134175524323,2
6,2022101300,610,CHI,WAS,56,57,128,46276,71,14.768098010827481,3
6,2022101300,720,WAS,CHI,70,87,147,44852,60,19.858821511075963,4
6,2022101300,826,CHI,WAS,6,23,43,46276,20,8.811298023683479,0
6,2022101300,917,CHI,WAS,48,50,97,46276,47,17.84490041534388,3
6,2022101300,951,CHI,WAS,55,56,114,46113,58,17.167956159174963,2
6,2022101300,972,CHI,WAS,35,75,88,46113,13,6.126341851810598,1
6,2022101300,1000,WAS,CHI,13,45,79,54846,34,9.017646594325747,1
6,2022101300,1021,WAS,CHI,57,93,152,54846,59,8.088848479676168,4
6,2022101300,1066,WAS,CHI,79,96,112,44852,16,7.69247976085693,3
6,2022101300,1169,CHI,WAS,6,8,56,46276,48,12.784669602786284,6
6,2022101300,1198,CHI,WAS,52,87,94,46276,7,1.9681893054541293,0
6,2022101300,1219,CHI,WAS,48,47,92,52451,45,8.441173217726627,4
6,2022101300,1240,CHI,WAS,70,69,128,46276,59,18.38991220582571,2
6,2022101300,1297,WAS,CHI,11,51,75,47859,24,13.032043084611653,3
6,2022101300,1326,WAS,CHI,82,79,140,54614,61,10.3722029701052,5
6,2022101300,1347,WAS,CHI,83,126,175,44852,49,10.158606470899397,2
6,2022101300,1371,WAS,CHI,71,96,157,43722,61,6.194096750848305,8
6,2022101300,1478,CHI,WAS,72,65,107,52451,42,9.278482291340005,2
6,2022101300,1541,WAS,CHI,66,121,127,47859,6,1.9637225484177048,0
6,2022101300,1710,WAS,CHI,69,87,131,44852,44,11.75540136160383,6
6,2022101300,1752,WAS,CHI,35,36,84,44852,48,15.500431388927847,4
6,2022101300,1781,WAS,CHI,77,88,141,44852,53,16.694366493109793,5
6,2022101300,1844,CHI,WAS,46,69,106,47856,37,4.6670179774130265,3
6,2022101300,1905,CHI,WAS,64,74,123,52451,49,11.335935223889276,4
6,2022101300,1926,CHI,WAS,13,11,108,52451,97,12.94715915973258,5
6,2022101300,2061,WAS,CHI,63,71,142,46362,71,22.708428381931938,6
6,2022101300,2082,WAS,CHI,68,102,111,44852,9,3.6422882147256592,0
6,2022101300,2150,WAS,CHI,65,106,126,44852,20,9.1806369538129,5
6,2022101300,2202,CHI,WAS,22,27,75,52451,48,10.180764336759566,3
6,2022101300,2230,CHI,WAS,73,90,99,54668,9,2.158937180319908,0
6,2022101300,2314,CHI,WAS,66,80,99,48207,19,6.501673539374569,2
6,2022101300,2338,CHI,WAS,56,55,87,52451,32,10.040161633984074,2
6,2022101300,2362,CHI,WAS,62,68,96,53586,28,6.625525769318396,1
6,2022101300,2391,CHI,WAS,6,27,33,46276,6,2.3873687765205482,1
6,2022101300,2515,WAS,CHI,65,87,165,44852,78,15.287660141050013,6
6,2022101300,2610,WAS,CHI,71,147,214,44852,67,14.359400731937415,6
6,2022101300,2631,WAS,CHI,67,91,139,44852,48,10.62866138127223,6
6,2022101300,2680,WAS,CHI,43,114,147,44852,33,12.971842528288022,3
6,2022101300,2706,WAS,CHI,57,116,122,44852,6,1.5171937065177379,0
6,2022101300,2730,WAS,CHI,52,118,122,44852,4,0.6386875889948076,0
6,2022101300,2793,WAS,CHI,85,95,116,44852,21,3.6414984828304853,2
6,2022101300,2863,CHI,WAS,72,86,98,53646,12,4.7554245216774635,0
6,2022101300,2929,CHI,WAS,78,77,119,47904,42,8.688365836439392,4
6,2022101300,2971,CHI,WAS,79,64,116,52581,52,17.29315278739596,1
6,2022101300,3067,WAS,CHI,57,101,148,52474,47,9.733241372791444,5
6,2022101300,3152,WAS,CHI,18,29,44,44852,15,6.627787607771244,2
6,2022101300,3173,WAS,CHI,50,70,136,54846,66,10.545921551435821,7
6,2022101300,3231,CHI,WAS,39,54,96,53586,42,4.954895794509782,3
6,2022101300,3257,CHI,WAS,71,105,111,53586,6,2.114070095921902,0
6,2022101300,3308,CHI,WAS,81,80,89,54668,9,3.322786050023012,1
6,2022101300,3329,CHI,WAS,45,68,86,53586,18,8.486480316537222,1
6,2022101300,3350,CHI,WAS,64,53,114,52451,61,8.762990256611824,7
6,2022101300,3371,CHI,WAS,70,95,99,54536,4,1.2187643941172008,0
6,2022101300,3392,CHI,WAS,50,61,93,52451,32,9.904756315682885,2
6,2022101300,3414,CHI,WAS,39,71,80,53586,9,2.3731877096955913,2
6,2022101300,3492,CHI,WAS,64,67,119,52451,52,10.857264700227166,3
6,2022101300,3514,WAS,CHI,16,37,67,44852,30,13.047601664044345,2
6,2022101300,3549,WAS,CHI,6,26,89,54846,63,7.811851312392639,3
6,2022101300,3607,WAS,CHI,6,40,46,44852,6,1.9029236246291115,1
6,2022101300,3828,CHI,WAS,96,113,160,52451,47,9.923646003247947,6
6,2022101600,87,ATL,SF,59,75,149,41808,74,6.244039523017392,2
6,2022101600,132,ATL,SF,46,62,112,48723,50,9.499427445284253,3
6,2022101600,153,ATL,SF,42,111,134,42899,23,13.92551621428293,3
6,2022101600,198,ATL,SF,52,79,129,48723,50,5.777449285321111,2
6,2022101600,219,ATL,SF,43,75,133,48723,58,11.25298730178021,2
6,2022101600,240,ATL,SF,62,95,112,48374,17,10.927209558552862,2
6,2022101600,261,ATL,SF,38,59,106,41808,47,8.291339002240179,2
6,2022101600,355,SF,ATL,41,58,103,40078,45,9.21079913835329,3
6,2022101600,376,SF,ATL,38,63,108,40078,45,11.338723443902055,2
6,2022101600,397,SF,ATL,34,77,113,40078,36,4.155588300516556,1
6,2022101600,465,ATL,SF,47,93,113,48374,20,11.940019231780427,4
6,2022101600,493,ATL,SF,88,109,159,48723,50,10.022165544469683,2
6,2022101600,572,ATL,SF,34,69,87,42899,18,10.925564262176366,3
6,2022101600,636,SF,ATL,30,43,85,40078,42,7.12419080206819,3
6,2022101600,664,SF,ATL,39,81,151,52598,70,12.707011401592668,3
6,2022101600,690,SF,ATL,26,52,101,47819,49,14.237189602554228,3
6,2022101600,782,SF,ATL,52,50,111,44959,61,10.522372859409318,5
6,2022101600,849,SF,ATL,32,58,121,44959,63,8.517467482251838,1
6,2022101600,889,SF,ATL,38,54,97,40078,43,10.175011451560248,1
6,2022101600,941,SF,ATL,53,59,102,47819,43,17.913073353304892,6
6,2022101600,1048,ATL,SF,37,70,196,41808,126,8.108432436617962,4
6,2022101600,1069,ATL,SF,49,70,131,48374,61,3.6538318486168135,2
6,2022101600,1090,ATL,SF,16,176,232,53612,56,6.105486929513301,6
6,2022101600,1143,SF,ATL,58,68,118,44959,50,14.081305261617425,3
6,2022101600,1167,SF,ATL,39,76,126,44959,50,5.859611847339729,6
6,2022101600,1215,SF,ATL,33,51,113,46377,62,16.291736475630014,3
6,2022101600,1304,ATL,SF,58,62,112,48723,50,7.2403095726639535,3
6,2022101600,1330,ATL,SF,38,58,112,48723,54,10.826785114439517,4
6,2022101600,1351,ATL,SF,29,46,117,48723,71,14.08752913898596,2
6,2022101600,1375,ATL,SF,82,88,98,53612,10,4.945614103611274,1
6,2022101600,1394,ATL,SF,53,78,153,48374,75,20.321035210269542,5
6,2022101600,1462,ATL,SF,9,43,62,48723,19,0.23734541479955606,0
6,2022101600,1483,ATL,SF,46,102,186,48723,84,8.327102378003998,1
6,2022101600,1514,ATL,SF,46,77,146,48723,69,6.060612008130832,0
6,2022101600,1535,ATL,SF,42,61,140,48723,79,13.57314567292373,3
6,2022101600,1563,ATL,SF,58,111,121,48374,10,7.342391688257294,3
6,2022101600,1669,SF,ATL,27,54,59,43821,5,0.09236067977501,0
6,2022101600,1865,SF,ATL,45,78,126,44959,48,8.475952400550046,2
6,2022101600,1887,SF,ATL,51,78,113,44959,35,6.009478547253102,2
6,2022101600,1979,ATL,SF,59,68,121,48723,53,9.450647387913353,4
6,2022101600,2008,ATL,SF,58,66,147,41808,81,8.999386727560365,2
6,2022101600,2029,ATL,SF,41,51,111,48723,60,7.10168636753844,3
6,2022101600,2099,ATL,SF,32,60,127,41808,67,10.941001850969108,3
6,2022101600,2125,ATL,SF,55,75,156,42899,81,4.5003881155384295,1
